domain,epoch,checkpoint,bootstrap_iter,bootstrap_seed,subset_size,sampled_case_ids,sampled_indices,kid
high,16,high_ep16.safetensors,33,42,16,high_01|high_02|high_04|high_06|high_08|high_09|high_10|high_11|high_12|high_13|high_15|high_16|high_17|high_18|high_19|high_20,0|1|3|5|7|8|9|10|11|12|14|15|16|17|18|19,0.008652474731206894
high,16,high_ep16.safetensors,34,42,16,high_01|high_03|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19,0|2|3|5|6|7|8|9|10|11|12|13|14|15|16|18,0.010187167674303055
high,16,high_ep16.safetensors,35,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_11|high_13|high_14|high_15|high_16|high_17|high_18|high_20,0|1|2|3|4|5|7|8|10|12|13|14|15|16|17|19,0.006051208823919296
high,16,high_ep16.safetensors,36,42,16,high_02|high_03|high_04|high_05|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_19|high_20,1|2|3|4|6|7|8|9|10|11|12|13|14|15|18|19,0.008909578435122967
high,16,high_ep16.safetensors,37,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_10|high_11|high_12|high_13|high_16|high_18|high_19|high_20,0|1|2|3|4|5|6|7|9|10|11|12|15|17|18|19,0.0009035205584950745
high,16,high_ep16.safetensors,38,42,16,high_01|high_02|high_03|high_06|high_07|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19|high_20,0|1|2|5|6|8|9|10|11|12|13|14|15|16|18|19,0.010955183766782284
high,16,high_ep16.safetensors,39,42,16,high_01|high_02|high_03|high_04|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_16|high_17|high_19|high_20,0|1|2|3|6|7|8|9|10|11|12|13|15|16|18|19,0.01268036849796772
high,16,high_ep16.safetensors,40,42,16,high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_12|high_14|high_15|high_16|high_18|high_19|high_20,1|2|3|4|5|6|7|8|9|11|13|14|15|17|18|19,0.0037153244484215975
high,16,high_ep16.safetensors,41,42,16,high_01|high_02|high_03|high_04|high_06|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_20,0|1|2|3|5|6|7|8|10|11|12|13|14|15|17|19,0.004872786812484264
high,16,high_ep16.safetensors,42,42,16,high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_16|high_17|high_19|high_20,1|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,0.0025931287091225386
high,16,high_ep16.safetensors,43,42,16,high_01|high_03|high_04|high_05|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19,0|2|3|4|6|7|8|9|10|11|12|13|14|15|16|18,0.008558661676943302
high,16,high_ep16.safetensors,44,42,16,high_01|high_02|high_03|high_05|high_06|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_20,0|1|2|4|5|6|7|8|10|11|12|13|14|15|17|19,0.012425973080098629
high,16,high_ep16.safetensors,45,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_12|high_13|high_14|high_17|high_18|high_20,0|1|2|3|4|5|6|7|8|9|11|12|13|16|17|19,0.004001629538834095
high,16,high_ep16.safetensors,46,42,16,high_01|high_02|high_03|high_04|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19|high_20,0|1|2|3|6|7|8|10|11|12|13|14|15|16|18|19,0.012373731471598148
high,16,high_ep16.safetensors,47,42,16,high_02|high_03|high_05|high_06|high_07|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_19|high_20,1|2|4|5|6|8|9|10|11|12|13|14|15|17|18|19,0.005564498715102673
high,16,high_ep16.safetensors,48,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_12|high_13|high_16|high_17|high_18|high_19|high_20,0|1|3|4|5|6|7|8|9|11|12|15|16|17|18|19,0.0036296271719038486
high,16,high_ep16.safetensors,49,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_16|high_18|high_19,0|1|2|3|4|5|7|8|9|10|12|13|14|15|17|18,0.005173671059310436
high,16,high_ep16.safetensors,50,42,16,high_01|high_02|high_03|high_04|high_06|high_07|high_08|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_18|high_20,0|1|2|3|5|6|7|10|11|12|13|14|15|16|17|19,0.0029867887496948242
high,18,high_ep18.safetensors,1,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_09|high_10|high_12|high_13|high_14|high_16|high_17|high_18|high_19|high_20,0|1|2|3|4|5|8|9|11|12|13|15|16|17|18|19,0.004217736888676882
high,18,high_ep18.safetensors,2,42,16,high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_16|high_17|high_19|high_20,2|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,0.006112091708928347
high,18,high_ep18.safetensors,3,42,16,high_01|high_02|high_03|high_05|high_06|high_08|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19|high_20,0|1|2|4|5|7|9|10|11|12|13|14|15|16|18|19,0.014195006340742111
high,18,high_ep18.safetensors,4,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_16|high_18|high_19|high_20,0|1|3|4|5|6|7|8|9|10|11|12|15|17|18|19,-0.0015478015411645174
high,18,high_ep18.safetensors,5,42,16,high_01|high_02|high_03|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_17|high_18|high_19|high_20,0|1|2|4|5|6|7|8|9|10|11|12|16|17|18|19,0.010676140896975994
high,18,high_ep18.safetensors,6,42,16,high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_10|high_11|high_12|high_14|high_16|high_17|high_18|high_19|high_20,1|2|3|4|5|7|8|9|10|11|13|15|16|17|18|19,0.01316897664219141
high,18,high_ep18.safetensors,7,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_18,0|1|2|3|4|5|7|9|10|11|12|13|14|15|16|17,0.0036408351734280586
high,18,high_ep18.safetensors,8,42,16,high_01|high_02|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_16|high_17|high_18|high_19|high_20,0|1|3|5|6|7|8|9|10|11|12|15|16|17|18|19,0.0009700036025606096
high,18,high_ep18.safetensors,9,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_10|high_12|high_14|high_16|high_17|high_18|high_19|high_20,0|1|2|3|4|5|7|8|9|11|13|15|16|17|18|19,0.0102696493268013
high,18,high_ep18.safetensors,10,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_10|high_13|high_14|high_15|high_16|high_17|high_18|high_19,0|1|2|3|4|5|7|8|9|12|13|14|15|16|17|18,0.0016066980315372348
high,18,high_ep18.safetensors,11,42,16,high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_11|high_13|high_14|high_15|high_16|high_17|high_18|high_20,1|2|3|4|5|6|7|8|10|12|13|14|15|16|17|19,0.005271534901112318
high,18,high_ep18.safetensors,12,42,16,high_01|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_19|high_20,0|3|5|6|7|8|9|10|11|12|13|14|15|17|18|19,0.0021851658821105957
high,18,high_ep18.safetensors,13,42,16,high_01|high_02|high_03|high_05|high_07|high_08|high_09|high_10|high_13|high_14|high_15|high_16|high_17|high_18|high_19|high_20,0|1|2|4|6|7|8|9|12|13|14|15|16|17|18|19,0.008724088780581951
high,18,high_ep18.safetensors,14,42,16,high_01|high_02|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_17|high_18|high_20,0|1|4|5|6|7|8|9|10|11|12|13|14|16|17|19,0.009055602364242077
high,18,high_ep18.safetensors,15,42,16,high_01|high_02|high_04|high_05|high_06|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19|high_20,0|1|3|4|5|7|8|10|11|12|13|14|15|16|18|19,0.010895473882555962
high,18,high_ep18.safetensors,16,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_10|high_11|high_12|high_13|high_14|high_15|high_17|high_18|high_19,0|1|3|4|5|6|7|9|10|11|12|13|14|16|17|18,0.00017264366033487022
high,18,high_ep18.safetensors,17,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_15|high_17|high_19|high_20,0|1|3|4|5|6|7|8|9|10|11|12|14|16|18|19,0.007378201466053724
high,18,high_ep18.safetensors,18,42,16,high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_18|high_19|high_20,1|2|3|4|5|6|7|8|9|10|12|13|14|17|18|19,0.0038181401323527098
high,18,high_ep18.safetensors,19,42,16,high_02|high_03|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_17|high_18|high_19|high_20,1|2|3|5|6|7|8|9|10|11|12|13|16|17|18|19,0.007606704253703356
high,18,high_ep18.safetensors,20,42,16,high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_18,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,0.0027086997870355844
high,18,high_ep18.safetensors,21,42,16,high_03|high_04|high_05|high_06|high_07|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_19|high_20,2|3|4|5|6|8|9|10|11|12|13|14|15|17|18|19,0.0046379826962947845
high,18,high_ep18.safetensors,22,42,16,high_02|high_03|high_05|high_06|high_07|high_09|high_10|high_11|high_12|high_14|high_15|high_16|high_17|high_18|high_19|high_20,1|2|4|5|6|8|9|10|11|13|14|15|16|17|18|19,0.013224794529378414
high,18,high_ep18.safetensors,23,42,16,high_01|high_02|high_03|high_04|high_05|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_16|high_18|high_19|high_20,0|1|2|3|4|6|7|8|10|11|12|13|15|17|18|19,0.00822617020457983
high,18,high_ep18.safetensors,24,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_09|high_10|high_11|high_12|high_14|high_15|high_17|high_18|high_19|high_20,0|1|3|4|5|6|8|9|10|11|13|14|16|17|18|19,0.010798370465636253
high,18,high_ep18.safetensors,25,42,16,high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_10|high_11|high_13|high_14|high_15|high_16|high_17|high_19|high_20,1|2|3|4|5|6|7|9|10|12|13|14|15|16|18|19,0.0029713534750044346
high,18,high_ep18.safetensors,26,42,16,high_01|high_02|high_03|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_15|high_17|high_18|high_20,0|1|2|3|5|6|7|8|9|10|11|12|14|16|17|19,0.008967110887169838
high,18,high_ep18.safetensors,27,42,16,high_01|high_03|high_06|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_18|high_19|high_20,0|2|5|6|7|8|10|11|12|13|14|15|16|17|18|19,0.012501316145062447
high,18,high_ep18.safetensors,28,42,16,high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_16|high_17|high_19|high_20,1|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,0.004169042222201824
high,18,high_ep18.safetensors,29,42,16,high_01|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_15|high_16|high_17|high_19|high_20,0|3|4|5|6|7|8|9|10|11|12|14|15|16|18|19,0.0051628779619932175
high,18,high_ep18.safetensors,30,42,16,high_01|high_02|high_03|high_05|high_06|high_07|high_08|high_09|high_12|high_13|high_14|high_15|high_16|high_17|high_18|high_20,0|1|2|4|5|6|7|8|11|12|13|14|15|16|17|19,0.009158122353255749
high,18,high_ep18.safetensors,31,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_10|high_11|high_12|high_14|high_15|high_16|high_18|high_19|high_20,0|1|3|4|5|6|7|9|10|11|13|14|15|17|18|19,0.0026130294427275658
high,18,high_ep18.safetensors,32,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_17|high_18|high_20,0|1|2|3|4|5|6|7|8|9|10|11|12|16|17|19,0.007438933942466974
high,18,high_ep18.safetensors,33,42,16,high_01|high_02|high_04|high_06|high_08|high_09|high_10|high_11|high_12|high_13|high_15|high_16|high_17|high_18|high_19|high_20,0|1|3|5|7|8|9|10|11|12|14|15|16|17|18|19,0.006228599697351456
high,18,high_ep18.safetensors,34,42,16,high_01|high_03|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19,0|2|3|5|6|7|8|9|10|11|12|13|14|15|16|18,0.007432994898408651
high,18,high_ep18.safetensors,35,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_11|high_13|high_14|high_15|high_16|high_17|high_18|high_20,0|1|2|3|4|5|7|8|10|12|13|14|15|16|17|19,0.006056771147996187
high,18,high_ep18.safetensors,36,42,16,high_02|high_03|high_04|high_05|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_19|high_20,1|2|3|4|6|7|8|9|10|11|12|13|14|15|18|19,0.012877716682851315
high,18,high_ep18.safetensors,37,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_10|high_11|high_12|high_13|high_16|high_18|high_19|high_20,0|1|2|3|4|5|6|7|9|10|11|12|15|17|18|19,-0.0019340444123372436
high,18,high_ep18.safetensors,38,42,16,high_01|high_02|high_03|high_06|high_07|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19|high_20,0|1|2|5|6|8|9|10|11|12|13|14|15|16|18|19,0.00923151709139347
high,18,high_ep18.safetensors,39,42,16,high_01|high_02|high_03|high_04|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_16|high_17|high_19|high_20,0|1|2|3|6|7|8|9|10|11|12|13|15|16|18|19,0.011990831233561039
high,18,high_ep18.safetensors,40,42,16,high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_12|high_14|high_15|high_16|high_18|high_19|high_20,1|2|3|4|5|6|7|8|9|11|13|14|15|17|18|19,0.007562639657407999
high,18,high_ep18.safetensors,41,42,16,high_01|high_02|high_03|high_04|high_06|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_20,0|1|2|3|5|6|7|8|10|11|12|13|14|15|17|19,0.005847003310918808
high,18,high_ep18.safetensors,42,42,16,high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_16|high_17|high_19|high_20,1|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,0.004169078078120947
high,18,high_ep18.safetensors,43,42,16,high_01|high_03|high_04|high_05|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19,0|2|3|4|6|7|8|9|10|11|12|13|14|15|16|18,0.011464035138487816
high,18,high_ep18.safetensors,44,42,16,high_01|high_02|high_03|high_05|high_06|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_20,0|1|2|4|5|6|7|8|10|11|12|13|14|15|17|19,0.010730194859206676
high,18,high_ep18.safetensors,45,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_12|high_13|high_14|high_17|high_18|high_20,0|1|2|3|4|5|6|7|8|9|11|12|13|16|17|19,0.006109962239861488
high,18,high_ep18.safetensors,46,42,16,high_01|high_02|high_03|high_04|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19|high_20,0|1|2|3|6|7|8|10|11|12|13|14|15|16|18|19,0.01603580079972744
high,18,high_ep18.safetensors,47,42,16,high_02|high_03|high_05|high_06|high_07|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_19|high_20,1|2|4|5|6|8|9|10|11|12|13|14|15|17|18|19,0.007207055110484362
high,18,high_ep18.safetensors,48,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_12|high_13|high_16|high_17|high_18|high_19|high_20,0|1|3|4|5|6|7|8|9|11|12|15|16|17|18|19,-0.000499002926517278
high,18,high_ep18.safetensors,49,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_16|high_18|high_19,0|1|2|3|4|5|7|8|9|10|12|13|14|15|17|18,0.0011715054279193282
high,18,high_ep18.safetensors,50,42,16,high_01|high_02|high_03|high_04|high_06|high_07|high_08|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_18|high_20,0|1|2|3|5|6|7|10|11|12|13|14|15|16|17|19,0.0041905902326107025
high,20,high_ep20.safetensors,1,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_09|high_10|high_12|high_13|high_14|high_16|high_17|high_18|high_19|high_20,0|1|2|3|4|5|8|9|11|12|13|15|16|17|18|19,-0.004964006133377552
high,20,high_ep20.safetensors,2,42,16,high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_16|high_17|high_19|high_20,2|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,-0.001789202680811286
high,20,high_ep20.safetensors,3,42,16,high_01|high_02|high_03|high_05|high_06|high_08|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19|high_20,0|1|2|4|5|7|9|10|11|12|13|14|15|16|18|19,0.011335776187479496
high,20,high_ep20.safetensors,4,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_16|high_18|high_19|high_20,0|1|3|4|5|6|7|8|9|10|11|12|15|17|18|19,-0.006578200031071901
high,20,high_ep20.safetensors,5,42,16,high_01|high_02|high_03|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_17|high_18|high_19|high_20,0|1|2|4|5|6|7|8|9|10|11|12|16|17|18|19,0.00390500295907259
high,20,high_ep20.safetensors,6,42,16,high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_10|high_11|high_12|high_14|high_16|high_17|high_18|high_19|high_20,1|2|3|4|5|7|8|9|10|11|13|15|16|17|18|19,0.004017517436295748
high,20,high_ep20.safetensors,7,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_18,0|1|2|3|4|5|7|9|10|11|12|13|14|15|16|17,-0.0003320598625577986
high,20,high_ep20.safetensors,8,42,16,high_01|high_02|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_16|high_17|high_18|high_19|high_20,0|1|3|5|6|7|8|9|10|11|12|15|16|17|18|19,-0.0038181710988283157
high,20,high_ep20.safetensors,9,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_10|high_12|high_14|high_16|high_17|high_18|high_19|high_20,0|1|2|3|4|5|7|8|9|11|13|15|16|17|18|19,0.0027734446339309216
high,20,high_ep20.safetensors,10,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_10|high_13|high_14|high_15|high_16|high_17|high_18|high_19,0|1|2|3|4|5|7|8|9|12|13|14|15|16|17|18,-0.004865748807787895
high,20,high_ep20.safetensors,11,42,16,high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_11|high_13|high_14|high_15|high_16|high_17|high_18|high_20,1|2|3|4|5|6|7|8|10|12|13|14|15|16|17|19,-0.0021290420554578304
high,20,high_ep20.safetensors,12,42,16,high_01|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_19|high_20,0|3|5|6|7|8|9|10|11|12|13|14|15|17|18|19,-0.004185695666819811
high,20,high_ep20.safetensors,13,42,16,high_01|high_02|high_03|high_05|high_07|high_08|high_09|high_10|high_13|high_14|high_15|high_16|high_17|high_18|high_19|high_20,0|1|2|4|6|7|8|9|12|13|14|15|16|17|18|19,0.001621780451387167
high,20,high_ep20.safetensors,14,42,16,high_01|high_02|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_17|high_18|high_20,0|1|4|5|6|7|8|9|10|11|12|13|14|16|17|19,0.0016849684761837125
high,20,high_ep20.safetensors,15,42,16,high_01|high_02|high_04|high_05|high_06|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19|high_20,0|1|3|4|5|7|8|10|11|12|13|14|15|16|18|19,0.003725759917870164
high,20,high_ep20.safetensors,16,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_10|high_11|high_12|high_13|high_14|high_15|high_17|high_18|high_19,0|1|3|4|5|6|7|9|10|11|12|13|14|16|17|18,-0.005614707246422768
high,20,high_ep20.safetensors,17,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_15|high_17|high_19|high_20,0|1|3|4|5|6|7|8|9|10|11|12|14|16|18|19,0.00033636807347647846
high,20,high_ep20.safetensors,18,42,16,high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_18|high_19|high_20,1|2|3|4|5|6|7|8|9|10|12|13|14|17|18|19,-0.004700062330812216
high,20,high_ep20.safetensors,19,42,16,high_02|high_03|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_17|high_18|high_19|high_20,1|2|3|5|6|7|8|9|10|11|12|13|16|17|18|19,-0.001806931453756988
high,20,high_ep20.safetensors,20,42,16,high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_18,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,-0.003106520278379321
high,20,high_ep20.safetensors,21,42,16,high_03|high_04|high_05|high_06|high_07|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_19|high_20,2|3|4|5|6|8|9|10|11|12|13|14|15|17|18|19,-0.006655998062342405
high,20,high_ep20.safetensors,22,42,16,high_02|high_03|high_05|high_06|high_07|high_09|high_10|high_11|high_12|high_14|high_15|high_16|high_17|high_18|high_19|high_20,1|2|4|5|6|8|9|10|11|13|14|15|16|17|18|19,0.0035468267742544413
high,20,high_ep20.safetensors,23,42,16,high_01|high_02|high_03|high_04|high_05|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_16|high_18|high_19|high_20,0|1|2|3|4|6|7|8|10|11|12|13|15|17|18|19,-0.0003804326115641743
high,20,high_ep20.safetensors,24,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_09|high_10|high_11|high_12|high_14|high_15|high_17|high_18|high_19|high_20,0|1|3|4|5|6|8|9|10|11|13|14|16|17|18|19,-0.00025031567201949656
high,20,high_ep20.safetensors,25,42,16,high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_10|high_11|high_13|high_14|high_15|high_16|high_17|high_19|high_20,1|2|3|4|5|6|7|9|10|12|13|14|15|16|18|19,-0.0023244665935635567
high,20,high_ep20.safetensors,26,42,16,high_01|high_02|high_03|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_15|high_17|high_18|high_20,0|1|2|3|5|6|7|8|9|10|11|12|14|16|17|19,-0.00039465902955271304
high,20,high_ep20.safetensors,27,42,16,high_01|high_03|high_06|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_18|high_19|high_20,0|2|5|6|7|8|10|11|12|13|14|15|16|17|18|19,0.007830679416656494
high,20,high_ep20.safetensors,28,42,16,high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_16|high_17|high_19|high_20,1|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,-0.0029637671541422606
high,20,high_ep20.safetensors,29,42,16,high_01|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_15|high_16|high_17|high_19|high_20,0|3|4|5|6|7|8|9|10|11|12|14|15|16|18|19,-0.00014206886407919228
high,20,high_ep20.safetensors,30,42,16,high_01|high_02|high_03|high_05|high_06|high_07|high_08|high_09|high_12|high_13|high_14|high_15|high_16|high_17|high_18|high_20,0|1|2|4|5|6|7|8|11|12|13|14|15|16|17|19,0.004918226972222328
high,20,high_ep20.safetensors,31,42,16,high_01|high_02|high_04|high_05|high_06|high_07|high_08|high_10|high_11|high_12|high_14|high_15|high_16|high_18|high_19|high_20,0|1|3|4|5|6|7|9|10|11|13|14|15|17|18|19,-0.003341162111610174
high,20,high_ep20.safetensors,32,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_17|high_18|high_20,0|1|2|3|4|5|6|7|8|9|10|11|12|16|17|19,-0.0011601900914683938
high,20,high_ep20.safetensors,33,42,16,high_01|high_02|high_04|high_06|high_08|high_09|high_10|high_11|high_12|high_13|high_15|high_16|high_17|high_18|high_19|high_20,0|1|3|5|7|8|9|10|11|12|14|15|16|17|18|19,-7.89618497947231e-05
high,20,high_ep20.safetensors,34,42,16,high_01|high_03|high_04|high_06|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19,0|2|3|5|6|7|8|9|10|11|12|13|14|15|16|18,-0.000129499429021962
high,20,high_ep20.safetensors,35,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_08|high_09|high_11|high_13|high_14|high_15|high_16|high_17|high_18|high_20,0|1|2|3|4|5|7|8|10|12|13|14|15|16|17|19,8.51201984914951e-05
high,20,high_ep20.safetensors,36,42,16,high_02|high_03|high_04|high_05|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_19|high_20,1|2|3|4|6|7|8|9|10|11|12|13|14|15|18|19,0.0033121441956609488
high,20,high_ep20.safetensors,37,42,16,high_01|high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_10|high_11|high_12|high_13|high_16|high_18|high_19|high_20,0|1|2|3|4|5|6|7|9|10|11|12|15|17|18|19,-0.005714740604162216
high,20,high_ep20.safetensors,38,42,16,high_01|high_02|high_03|high_06|high_07|high_09|high_10|high_11|high_12|high_13|high_14|high_15|high_16|high_17|high_19|high_20,0|1|2|5|6|8|9|10|11|12|13|14|15|16|18|19,0.0005035805515944958
high,20,high_ep20.safetensors,39,42,16,high_01|high_02|high_03|high_04|high_07|high_08|high_09|high_10|high_11|high_12|high_13|high_14|high_16|high_17|high_19|high_20,0|1|2|3|6|7|8|9|10|11|12|13|15|16|18|19,0.002357061021029949
high,20,high_ep20.safetensors,40,42,16,high_02|high_03|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_12|high_14|high_15|high_16|high_18|high_19|high_20,1|2|3|4|5|6|7|8|9|11|13|14|15|17|18|19,-0.0010091018630191684
high,20,high_ep20.safetensors,41,42,16,high_01|high_02|high_03|high_04|high_06|high_07|high_08|high_09|high_11|high_12|high_13|high_14|high_15|high_16|high_18|high_20,0|1|2|3|5|6|7|8|10|11|12|13|14|15|17|19,-0.0006814050721004605
high,20,high_ep20.safetensors,42,42,16,high_02|high_04|high_05|high_06|high_07|high_08|high_09|high_10|high_11|high_13|high_14|high_15|high_16|high_17|high_19|high_20,1|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,-0.0029637194238603115
