domain,epoch,checkpoint,bootstrap_iter,bootstrap_seed,subset_size,sampled_case_ids,sampled_indices,kid
low,2,low_ep2.safetensors,1,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_09|low_10|low_12|low_13|low_14|low_16|low_17|low_18|low_19|low_20,0|1|2|3|4|5|8|9|11|12|13|15|16|17|18|19,0.0321166068315506
low,2,low_ep2.safetensors,2,42,16,low_03|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_13|low_14|low_15|low_16|low_17|low_19|low_20,2|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,0.06785748153924942
low,2,low_ep2.safetensors,3,42,16,low_01|low_02|low_03|low_05|low_06|low_08|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_19|low_20,0|1|2|4|5|7|9|10|11|12|13|14|15|16|18|19,0.03616364672780037
low,2,low_ep2.safetensors,4,42,16,low_01|low_02|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_16|low_18|low_19|low_20,0|1|3|4|5|6|7|8|9|10|11|12|15|17|18|19,0.04557722061872482
low,2,low_ep2.safetensors,5,42,16,low_01|low_02|low_03|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_17|low_18|low_19|low_20,0|1|2|4|5|6|7|8|9|10|11|12|16|17|18|19,0.031225893646478653
low,2,low_ep2.safetensors,6,42,16,low_02|low_03|low_04|low_05|low_06|low_08|low_09|low_10|low_11|low_12|low_14|low_16|low_17|low_18|low_19|low_20,1|2|3|4|5|7|8|9|10|11|13|15|16|17|18|19,0.049127329140901566
low,2,low_ep2.safetensors,7,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_08|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_18,0|1|2|3|4|5|7|9|10|11|12|13|14|15|16|17,0.04773252457380295
low,2,low_ep2.safetensors,8,42,16,low_01|low_02|low_04|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_16|low_17|low_18|low_19|low_20,0|1|3|5|6|7|8|9|10|11|12|15|16|17|18|19,0.046064119786024094
low,2,low_ep2.safetensors,9,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_08|low_09|low_10|low_12|low_14|low_16|low_17|low_18|low_19|low_20,0|1|2|3|4|5|7|8|9|11|13|15|16|17|18|19,0.037655748426914215
low,2,low_ep2.safetensors,10,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_08|low_09|low_10|low_13|low_14|low_15|low_16|low_17|low_18|low_19,0|1|2|3|4|5|7|8|9|12|13|14|15|16|17|18,0.0349038802087307
low,2,low_ep2.safetensors,11,42,16,low_02|low_03|low_04|low_05|low_06|low_07|low_08|low_09|low_11|low_13|low_14|low_15|low_16|low_17|low_18|low_20,1|2|3|4|5|6|7|8|10|12|13|14|15|16|17|19,0.06570562720298767
low,2,low_ep2.safetensors,12,42,16,low_01|low_04|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_18|low_19|low_20,0|3|5|6|7|8|9|10|11|12|13|14|15|17|18|19,0.06467271596193314
low,2,low_ep2.safetensors,13,42,16,low_01|low_02|low_03|low_05|low_07|low_08|low_09|low_10|low_13|low_14|low_15|low_16|low_17|low_18|low_19|low_20,0|1|2|4|6|7|8|9|12|13|14|15|16|17|18|19,0.02998853474855423
low,2,low_ep2.safetensors,14,42,16,low_01|low_02|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_17|low_18|low_20,0|1|4|5|6|7|8|9|10|11|12|13|14|16|17|19,0.037888266146183014
low,2,low_ep2.safetensors,15,42,16,low_01|low_02|low_04|low_05|low_06|low_08|low_09|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_19|low_20,0|1|3|4|5|7|8|10|11|12|13|14|15|16|18|19,0.0418529212474823
low,2,low_ep2.safetensors,16,42,16,low_01|low_02|low_04|low_05|low_06|low_07|low_08|low_10|low_11|low_12|low_13|low_14|low_15|low_17|low_18|low_19,0|1|3|4|5|6|7|9|10|11|12|13|14|16|17|18,0.03569738566875458
low,2,low_ep2.safetensors,17,42,16,low_01|low_02|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_15|low_17|low_19|low_20,0|1|3|4|5|6|7|8|9|10|11|12|14|16|18|19,0.037146829068660736
low,2,low_ep2.safetensors,18,42,16,low_02|low_03|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_13|low_14|low_15|low_18|low_19|low_20,1|2|3|4|5|6|7|8|9|10|12|13|14|17|18|19,0.05223752185702324
low,2,low_ep2.safetensors,19,42,16,low_02|low_03|low_04|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_17|low_18|low_19|low_20,1|2|3|5|6|7|8|9|10|11|12|13|16|17|18|19,0.05256732925772667
low,2,low_ep2.safetensors,20,42,16,low_02|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_18,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,0.05355935916304588
low,2,low_ep2.safetensors,21,42,16,low_03|low_04|low_05|low_06|low_07|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_18|low_19|low_20,2|3|4|5|6|8|9|10|11|12|13|14|15|17|18|19,0.05945109203457832
low,2,low_ep2.safetensors,22,42,16,low_02|low_03|low_05|low_06|low_07|low_09|low_10|low_11|low_12|low_14|low_15|low_16|low_17|low_18|low_19|low_20,1|2|4|5|6|8|9|10|11|13|14|15|16|17|18|19,0.03835396096110344
low,2,low_ep2.safetensors,23,42,16,low_01|low_02|low_03|low_04|low_05|low_07|low_08|low_09|low_11|low_12|low_13|low_14|low_16|low_18|low_19|low_20,0|1|2|3|4|6|7|8|10|11|12|13|15|17|18|19,0.049980372190475464
low,2,low_ep2.safetensors,24,42,16,low_01|low_02|low_04|low_05|low_06|low_07|low_09|low_10|low_11|low_12|low_14|low_15|low_17|low_18|low_19|low_20,0|1|3|4|5|6|8|9|10|11|13|14|16|17|18|19,0.036705851554870605
low,2,low_ep2.safetensors,25,42,16,low_02|low_03|low_04|low_05|low_06|low_07|low_08|low_10|low_11|low_13|low_14|low_15|low_16|low_17|low_19|low_20,1|2|3|4|5|6|7|9|10|12|13|14|15|16|18|19,0.056353598833084106
low,2,low_ep2.safetensors,26,42,16,low_01|low_02|low_03|low_04|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_15|low_17|low_18|low_20,0|1|2|3|5|6|7|8|9|10|11|12|14|16|17|19,0.046350955963134766
low,2,low_ep2.safetensors,27,42,16,low_01|low_03|low_06|low_07|low_08|low_09|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_18|low_19|low_20,0|2|5|6|7|8|10|11|12|13|14|15|16|17|18|19,0.05155658721923828
low,2,low_ep2.safetensors,28,42,16,low_02|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_13|low_14|low_15|low_16|low_17|low_19|low_20,1|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,0.05624483898282051
low,2,low_ep2.safetensors,29,42,16,low_01|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_15|low_16|low_17|low_19|low_20,0|3|4|5|6|7|8|9|10|11|12|14|15|16|18|19,0.05171632766723633
low,2,low_ep2.safetensors,30,42,16,low_01|low_02|low_03|low_05|low_06|low_07|low_08|low_09|low_12|low_13|low_14|low_15|low_16|low_17|low_18|low_20,0|1|2|4|5|6|7|8|11|12|13|14|15|16|17|19,0.04010368883609772
low,2,low_ep2.safetensors,31,42,16,low_01|low_02|low_04|low_05|low_06|low_07|low_08|low_10|low_11|low_12|low_14|low_15|low_16|low_18|low_19|low_20,0|1|3|4|5|6|7|9|10|11|13|14|15|17|18|19,0.050607215613126755
low,2,low_ep2.safetensors,32,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_17|low_18|low_20,0|1|2|3|4|5|6|7|8|9|10|11|12|16|17|19,0.04303845390677452
low,2,low_ep2.safetensors,33,42,16,low_01|low_02|low_04|low_06|low_08|low_09|low_10|low_11|low_12|low_13|low_15|low_16|low_17|low_18|low_19|low_20,0|1|3|5|7|8|9|10|11|12|14|15|16|17|18|19,0.043062515556812286
low,2,low_ep2.safetensors,34,42,16,low_01|low_03|low_04|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_19,0|2|3|5|6|7|8|9|10|11|12|13|14|15|16|18,0.05158419534564018
low,2,low_ep2.safetensors,35,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_08|low_09|low_11|low_13|low_14|low_15|low_16|low_17|low_18|low_20,0|1|2|3|4|5|7|8|10|12|13|14|15|16|17|19,0.05345943570137024
low,2,low_ep2.safetensors,36,42,16,low_02|low_03|low_04|low_05|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_19|low_20,1|2|3|4|6|7|8|9|10|11|12|13|14|15|18|19,0.05035822093486786
low,2,low_ep2.safetensors,37,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_07|low_08|low_10|low_11|low_12|low_13|low_16|low_18|low_19|low_20,0|1|2|3|4|5|6|7|9|10|11|12|15|17|18|19,0.04721758887171745
low,2,low_ep2.safetensors,38,42,16,low_01|low_02|low_03|low_06|low_07|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_19|low_20,0|1|2|5|6|8|9|10|11|12|13|14|15|16|18|19,0.036259230226278305
low,2,low_ep2.safetensors,39,42,16,low_01|low_02|low_03|low_04|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_16|low_17|low_19|low_20,0|1|2|3|6|7|8|9|10|11|12|13|15|16|18|19,0.04456748813390732
low,2,low_ep2.safetensors,40,42,16,low_02|low_03|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_12|low_14|low_15|low_16|low_18|low_19|low_20,1|2|3|4|5|6|7|8|9|11|13|14|15|17|18|19,0.05273132398724556
low,2,low_ep2.safetensors,41,42,16,low_01|low_02|low_03|low_04|low_06|low_07|low_08|low_09|low_11|low_12|low_13|low_14|low_15|low_16|low_18|low_20,0|1|2|3|5|6|7|8|10|11|12|13|14|15|17|19,0.0670175775885582
low,2,low_ep2.safetensors,42,42,16,low_02|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_13|low_14|low_15|low_16|low_17|low_19|low_20,1|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,0.056244850158691406
low,2,low_ep2.safetensors,43,42,16,low_01|low_03|low_04|low_05|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_19,0|2|3|4|6|7|8|9|10|11|12|13|14|15|16|18,0.04377680644392967
low,2,low_ep2.safetensors,44,42,16,low_01|low_02|low_03|low_05|low_06|low_07|low_08|low_09|low_11|low_12|low_13|low_14|low_15|low_16|low_18|low_20,0|1|2|4|5|6|7|8|10|11|12|13|14|15|17|19,0.05132410675287247
low,2,low_ep2.safetensors,45,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_12|low_13|low_14|low_17|low_18|low_20,0|1|2|3|4|5|6|7|8|9|11|12|13|16|17|19,0.04085777699947357
low,2,low_ep2.safetensors,46,42,16,low_01|low_02|low_03|low_04|low_07|low_08|low_09|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_19|low_20,0|1|2|3|6|7|8|10|11|12|13|14|15|16|18|19,0.0489659309387207
low,2,low_ep2.safetensors,47,42,16,low_02|low_03|low_05|low_06|low_07|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_18|low_19|low_20,1|2|4|5|6|8|9|10|11|12|13|14|15|17|18|19,0.04232370853424072
low,2,low_ep2.safetensors,48,42,16,low_01|low_02|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_12|low_13|low_16|low_17|low_18|low_19|low_20,0|1|3|4|5|6|7|8|9|11|12|15|16|17|18|19,0.036065723747015
low,2,low_ep2.safetensors,49,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_08|low_09|low_10|low_11|low_13|low_14|low_15|low_16|low_18|low_19,0|1|2|3|4|5|7|8|9|10|12|13|14|15|17|18,0.0449654683470726
low,2,low_ep2.safetensors,50,42,16,low_01|low_02|low_03|low_04|low_06|low_07|low_08|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_18|low_20,0|1|2|3|5|6|7|10|11|12|13|14|15|16|17|19,0.06542127579450607
low,4,low_ep4.safetensors,1,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_09|low_10|low_12|low_13|low_14|low_16|low_17|low_18|low_19|low_20,0|1|2|3|4|5|8|9|11|12|13|15|16|17|18|19,0.026696356013417244
low,4,low_ep4.safetensors,2,42,16,low_03|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_13|low_14|low_15|low_16|low_17|low_19|low_20,2|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,0.037132326513528824
low,4,low_ep4.safetensors,3,42,16,low_01|low_02|low_03|low_05|low_06|low_08|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_19|low_20,0|1|2|4|5|7|9|10|11|12|13|14|15|16|18|19,0.03336188942193985
low,4,low_ep4.safetensors,4,42,16,low_01|low_02|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_16|low_18|low_19|low_20,0|1|3|4|5|6|7|8|9|10|11|12|15|17|18|19,0.0372295156121254
low,4,low_ep4.safetensors,5,42,16,low_01|low_02|low_03|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_17|low_18|low_19|low_20,0|1|2|4|5|6|7|8|9|10|11|12|16|17|18|19,0.033081937581300735
low,4,low_ep4.safetensors,6,42,16,low_02|low_03|low_04|low_05|low_06|low_08|low_09|low_10|low_11|low_12|low_14|low_16|low_17|low_18|low_19|low_20,1|2|3|4|5|7|8|9|10|11|13|15|16|17|18|19,0.0284569151699543
low,4,low_ep4.safetensors,7,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_08|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_18,0|1|2|3|4|5|7|9|10|11|12|13|14|15|16|17,0.02653052657842636
low,4,low_ep4.safetensors,8,42,16,low_01|low_02|low_04|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_16|low_17|low_18|low_19|low_20,0|1|3|5|6|7|8|9|10|11|12|15|16|17|18|19,0.04398147761821747
low,4,low_ep4.safetensors,9,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_08|low_09|low_10|low_12|low_14|low_16|low_17|low_18|low_19|low_20,0|1|2|3|4|5|7|8|9|11|13|15|16|17|18|19,0.02879864163696766
low,4,low_ep4.safetensors,10,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_08|low_09|low_10|low_13|low_14|low_15|low_16|low_17|low_18|low_19,0|1|2|3|4|5|7|8|9|12|13|14|15|16|17|18,0.02225065417587757
low,4,low_ep4.safetensors,11,42,16,low_02|low_03|low_04|low_05|low_06|low_07|low_08|low_09|low_11|low_13|low_14|low_15|low_16|low_17|low_18|low_20,1|2|3|4|5|6|7|8|10|12|13|14|15|16|17|19,0.030620668083429337
low,4,low_ep4.safetensors,12,42,16,low_01|low_04|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_18|low_19|low_20,0|3|5|6|7|8|9|10|11|12|13|14|15|17|18|19,0.0457579530775547
low,4,low_ep4.safetensors,13,42,16,low_01|low_02|low_03|low_05|low_07|low_08|low_09|low_10|low_13|low_14|low_15|low_16|low_17|low_18|low_19|low_20,0|1|2|4|6|7|8|9|12|13|14|15|16|17|18|19,0.03429059311747551
low,4,low_ep4.safetensors,14,42,16,low_01|low_02|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_17|low_18|low_20,0|1|4|5|6|7|8|9|10|11|12|13|14|16|17|19,0.03542286157608032
low,4,low_ep4.safetensors,15,42,16,low_01|low_02|low_04|low_05|low_06|low_08|low_09|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_19|low_20,0|1|3|4|5|7|8|10|11|12|13|14|15|16|18|19,0.03177223727107048
low,4,low_ep4.safetensors,16,42,16,low_01|low_02|low_04|low_05|low_06|low_07|low_08|low_10|low_11|low_12|low_13|low_14|low_15|low_17|low_18|low_19,0|1|3|4|5|6|7|9|10|11|12|13|14|16|17|18,0.022932548075914383
low,4,low_ep4.safetensors,17,42,16,low_01|low_02|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_15|low_17|low_19|low_20,0|1|3|4|5|6|7|8|9|10|11|12|14|16|18|19,0.03909074887633324
low,4,low_ep4.safetensors,18,42,16,low_02|low_03|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_13|low_14|low_15|low_18|low_19|low_20,1|2|3|4|5|6|7|8|9|10|12|13|14|17|18|19,0.02441496215760708
low,4,low_ep4.safetensors,19,42,16,low_02|low_03|low_04|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_17|low_18|low_19|low_20,1|2|3|5|6|7|8|9|10|11|12|13|16|17|18|19,0.03203587606549263
low,4,low_ep4.safetensors,20,42,16,low_02|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_18,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,0.027432721108198166
low,4,low_ep4.safetensors,21,42,16,low_03|low_04|low_05|low_06|low_07|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_18|low_19|low_20,2|3|4|5|6|8|9|10|11|12|13|14|15|17|18|19,0.03037147782742977
low,4,low_ep4.safetensors,22,42,16,low_02|low_03|low_05|low_06|low_07|low_09|low_10|low_11|low_12|low_14|low_15|low_16|low_17|low_18|low_19|low_20,1|2|4|5|6|8|9|10|11|13|14|15|16|17|18|19,0.026334643363952637
low,4,low_ep4.safetensors,23,42,16,low_01|low_02|low_03|low_04|low_05|low_07|low_08|low_09|low_11|low_12|low_13|low_14|low_16|low_18|low_19|low_20,0|1|2|3|4|6|7|8|10|11|12|13|15|17|18|19,0.04087957367300987
low,4,low_ep4.safetensors,24,42,16,low_01|low_02|low_04|low_05|low_06|low_07|low_09|low_10|low_11|low_12|low_14|low_15|low_17|low_18|low_19|low_20,0|1|3|4|5|6|8|9|10|11|13|14|16|17|18|19,0.02854641154408455
low,4,low_ep4.safetensors,25,42,16,low_02|low_03|low_04|low_05|low_06|low_07|low_08|low_10|low_11|low_13|low_14|low_15|low_16|low_17|low_19|low_20,1|2|3|4|5|6|7|9|10|12|13|14|15|16|18|19,0.027653301134705544
low,4,low_ep4.safetensors,26,42,16,low_01|low_02|low_03|low_04|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_15|low_17|low_18|low_20,0|1|2|3|5|6|7|8|9|10|11|12|14|16|17|19,0.038057323545217514
low,4,low_ep4.safetensors,27,42,16,low_01|low_03|low_06|low_07|low_08|low_09|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_18|low_19|low_20,0|2|5|6|7|8|10|11|12|13|14|15|16|17|18|19,0.04585711658000946
low,4,low_ep4.safetensors,28,42,16,low_02|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_13|low_14|low_15|low_16|low_17|low_19|low_20,1|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,0.032474011182785034
low,4,low_ep4.safetensors,29,42,16,low_01|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_15|low_16|low_17|low_19|low_20,0|3|4|5|6|7|8|9|10|11|12|14|15|16|18|19,0.04788900911808014
low,4,low_ep4.safetensors,30,42,16,low_01|low_02|low_03|low_05|low_06|low_07|low_08|low_09|low_12|low_13|low_14|low_15|low_16|low_17|low_18|low_20,0|1|2|4|5|6|7|8|11|12|13|14|15|16|17|19,0.031057672575116158
low,4,low_ep4.safetensors,31,42,16,low_01|low_02|low_04|low_05|low_06|low_07|low_08|low_10|low_11|low_12|low_14|low_15|low_16|low_18|low_19|low_20,0|1|3|4|5|6|7|9|10|11|13|14|15|17|18|19,0.02961783856153488
low,4,low_ep4.safetensors,32,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_17|low_18|low_20,0|1|2|3|4|5|6|7|8|9|10|11|12|16|17|19,0.03362241014838219
low,4,low_ep4.safetensors,33,42,16,low_01|low_02|low_04|low_06|low_08|low_09|low_10|low_11|low_12|low_13|low_15|low_16|low_17|low_18|low_19|low_20,0|1|3|5|7|8|9|10|11|12|14|15|16|17|18|19,0.041772812604904175
low,4,low_ep4.safetensors,34,42,16,low_01|low_03|low_04|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_19,0|2|3|5|6|7|8|9|10|11|12|13|14|15|16|18,0.0379796139895916
low,4,low_ep4.safetensors,35,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_08|low_09|low_11|low_13|low_14|low_15|low_16|low_17|low_18|low_20,0|1|2|3|4|5|7|8|10|12|13|14|15|16|17|19,0.030116023495793343
low,4,low_ep4.safetensors,36,42,16,low_02|low_03|low_04|low_05|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_19|low_20,1|2|3|4|6|7|8|9|10|11|12|13|14|15|18|19,0.03358934447169304
low,4,low_ep4.safetensors,37,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_07|low_08|low_10|low_11|low_12|low_13|low_16|low_18|low_19|low_20,0|1|2|3|4|5|6|7|9|10|11|12|15|17|18|19,0.03244556114077568
low,4,low_ep4.safetensors,38,42,16,low_01|low_02|low_03|low_06|low_07|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_19|low_20,0|1|2|5|6|8|9|10|11|12|13|14|15|16|18|19,0.040661416947841644
low,4,low_ep4.safetensors,39,42,16,low_01|low_02|low_03|low_04|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_16|low_17|low_19|low_20,0|1|2|3|6|7|8|9|10|11|12|13|15|16|18|19,0.04619758203625679
low,4,low_ep4.safetensors,40,42,16,low_02|low_03|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_12|low_14|low_15|low_16|low_18|low_19|low_20,1|2|3|4|5|6|7|8|9|11|13|14|15|17|18|19,0.024954048916697502
low,4,low_ep4.safetensors,41,42,16,low_01|low_02|low_03|low_04|low_06|low_07|low_08|low_09|low_11|low_12|low_13|low_14|low_15|low_16|low_18|low_20,0|1|2|3|5|6|7|8|10|11|12|13|14|15|17|19,0.040826424956321716
low,4,low_ep4.safetensors,42,42,16,low_02|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_13|low_14|low_15|low_16|low_17|low_19|low_20,1|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,0.032474011182785034
low,4,low_ep4.safetensors,43,42,16,low_01|low_03|low_04|low_05|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_19,0|2|3|4|6|7|8|9|10|11|12|13|14|15|16|18,0.03856901079416275
low,4,low_ep4.safetensors,44,42,16,low_01|low_02|low_03|low_05|low_06|low_07|low_08|low_09|low_11|low_12|low_13|low_14|low_15|low_16|low_18|low_20,0|1|2|4|5|6|7|8|10|11|12|13|14|15|17|19,0.03591100871562958
low,4,low_ep4.safetensors,45,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_12|low_13|low_14|low_17|low_18|low_20,0|1|2|3|4|5|6|7|8|9|11|12|13|16|17|19,0.02744080312550068
low,4,low_ep4.safetensors,46,42,16,low_01|low_02|low_03|low_04|low_07|low_08|low_09|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_19|low_20,0|1|2|3|6|7|8|10|11|12|13|14|15|16|18|19,0.04399075359106064
low,4,low_ep4.safetensors,47,42,16,low_02|low_03|low_05|low_06|low_07|low_09|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_18|low_19|low_20,1|2|4|5|6|8|9|10|11|12|13|14|15|17|18|19,0.029188521206378937
low,4,low_ep4.safetensors,48,42,16,low_01|low_02|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_12|low_13|low_16|low_17|low_18|low_19|low_20,0|1|3|4|5|6|7|8|9|11|12|15|16|17|18|19,0.032979030162096024
low,4,low_ep4.safetensors,49,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_08|low_09|low_10|low_11|low_13|low_14|low_15|low_16|low_18|low_19,0|1|2|3|4|5|7|8|9|10|12|13|14|15|17|18,0.027803324162960052
low,4,low_ep4.safetensors,50,42,16,low_01|low_02|low_03|low_04|low_06|low_07|low_08|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_18|low_20,0|1|2|3|5|6|7|10|11|12|13|14|15|16|17|19,0.03992411121726036
low,6,low_ep6.safetensors,1,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_09|low_10|low_12|low_13|low_14|low_16|low_17|low_18|low_19|low_20,0|1|2|3|4|5|8|9|11|12|13|15|16|17|18|19,0.014034664258360863
low,6,low_ep6.safetensors,2,42,16,low_03|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_13|low_14|low_15|low_16|low_17|low_19|low_20,2|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19,0.01625044085085392
low,6,low_ep6.safetensors,3,42,16,low_01|low_02|low_03|low_05|low_06|low_08|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_19|low_20,0|1|2|4|5|7|9|10|11|12|13|14|15|16|18|19,0.008796138688921928
low,6,low_ep6.safetensors,4,42,16,low_01|low_02|low_04|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_16|low_18|low_19|low_20,0|1|3|4|5|6|7|8|9|10|11|12|15|17|18|19,0.026721760630607605
low,6,low_ep6.safetensors,5,42,16,low_01|low_02|low_03|low_05|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_17|low_18|low_19|low_20,0|1|2|4|5|6|7|8|9|10|11|12|16|17|18|19,0.0237515140324831
low,6,low_ep6.safetensors,6,42,16,low_02|low_03|low_04|low_05|low_06|low_08|low_09|low_10|low_11|low_12|low_14|low_16|low_17|low_18|low_19|low_20,1|2|3|4|5|7|8|9|10|11|13|15|16|17|18|19,0.011333120055496693
low,6,low_ep6.safetensors,7,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_08|low_10|low_11|low_12|low_13|low_14|low_15|low_16|low_17|low_18,0|1|2|3|4|5|7|9|10|11|12|13|14|15|16|17,0.015138120390474796
low,6,low_ep6.safetensors,8,42,16,low_01|low_02|low_04|low_06|low_07|low_08|low_09|low_10|low_11|low_12|low_13|low_16|low_17|low_18|low_19|low_20,0|1|3|5|6|7|8|9|10|11|12|15|16|17|18|19,0.02858380600810051
low,6,low_ep6.safetensors,9,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_08|low_09|low_10|low_12|low_14|low_16|low_17|low_18|low_19|low_20,0|1|2|3|4|5|7|8|9|11|13|15|16|17|18|19,0.013909228146076202
low,6,low_ep6.safetensors,10,42,16,low_01|low_02|low_03|low_04|low_05|low_06|low_08|low_09|low_10|low_13|low_14|low_15|low_16|low_17|low_18|low_19,0|1|2|3|4|5|7|8|9|12|13|14|15|16|17|18,0.011112217791378498
